ResFishID,Station.Number,Date,Species,Length,Dead,Stomach.Taken
45187,C76631,2002-04-23,BG,150,0,1
45188,C76631,2002-04-23,BG,91,0,1
45189,C76631,2002-04-23,BG,72,0,1
45190,C76631,2002-04-23,BG,73,0,1
45191,C76631,2002-04-23,BG,38,0,0
45192,C76631,2002-04-23,BG,66,0,0
45193,C76631,2002-04-23,BG,60,0,0
45194,C76631,2002-04-23,BG,68,0,0
45195,C76631,2002-04-23,BG,75,0,0
45196,C76631,2002-04-23,BG,84,0,0
45197,C76631,2002-04-23,BG,72,0,0
45198,C76631,2002-04-23,BG,62,0,0
45199,C76631,2002-04-23,BG,67,0,0
45200,C76631,2002-04-23,BG,64,0,0
45201,C76631,2002-04-23,BG,58,0,0
45202,C76631,2002-04-23,BG,50,0,0
45203,C76631,2002-04-23,BG,113,0,0
45204,C76631,2002-04-23,BG,71,0,0
45205,C76631,2002-04-23,BG,60,0,0
45206,C76631,2002-04-23,BG,61,0,0
45207,C76631,2002-04-23,BG,80,0,0
45208,C76631,2002-04-23,BG,72,0,0
45209,C76631,2002-04-23,BG,72,0,0
45210,C76631,2002-04-23,BG,75,0,0
45211,C76631,2002-04-23,BG,85,0,0
45212,C76631,2002-04-23,BG,80,0,0
45213,C76631,2002-04-23,BG,55,0,0
45214,C76631,2002-04-23,BG,56,0,0
45215,C76631,2002-04-23,BG,55,0,0
45216,C76631,2002-04-23,BG,66,0,0
45217,C76631,2002-04-23,BG,46,0,0
45218,C76631,2002-04-23,BG,55,0,0
45219,C76631,2002-04-23,BG,80,0,0
45220,C76631,2002-04-23,BG,65,0,0
45221,C76631,2002-04-23,BG,78,0,0
45222,C76631,2002-04-23,BG,46,0,0
45223,C76631,2002-04-23,BG,52,0,0
45224,C76631,2002-04-23,BG,58,0,0
45225,C76631,2002-04-23,BG,66,0,0
45226,C76631,2002-04-23,BG,60,0,0
45227,C76631,2002-04-23,BG,40,0,0
45228,C76631,2002-04-23,BG,57,0,0
45229,C76631,2002-04-23,BG,71,0,0
45230,C76631,2002-04-23,BG,70,0,0
45231,C76631,2002-04-23,BG,72,0,0
45232,C76631,2002-04-23,BG,110,0,0
45233,C76631,2002-04-23,BG,66,0,0
45234,C76631,2002-04-23,BG,70,0,0
45235,C76631,2002-04-23,BG,69,0,0
45236,C76631,2002-04-23,RSF,118,0,1
45237,C76631,2002-04-23,RSF,255,0,1
45238,C76631,2002-04-23,RSF,140,0,1
45239,C76631,2002-04-23,RSF,118,0,1
45240,C76631,2002-04-23,RSF,59,0,1
45241,C76631,2002-04-23,RSF,122,0,0
45242,C76631,2002-04-23,RSF,65,0,0
45243,C76631,2002-04-23,RSF,72,0,0
45244,C76631,2002-04-23,RSF,82,0,0
45245,C76631,2002-04-23,RSF,67,0,0
45246,C76631,2002-04-23,RSF,66,0,0
45247,C76631,2002-04-23,RSF,55,0,0
45248,C76631,2002-04-23,RSF,50,0,0
45249,C76631,2002-04-23,RSF,72,0,0
45250,C76631,2002-04-23,RSF,70,0,0
45251,C76631,2002-04-23,RSF,76,0,0
45252,C76631,2002-04-23,RSF,80,0,0
45253,C76631,2002-04-23,RSF,54,0,0
45254,C76631,2002-04-23,RSF,81,0,0
45255,C76631,2002-04-23,RSF,58,0,0
45256,C76631,2002-04-23,RSF,59,0,0
45257,C76631,2002-04-23,RSF,73,0,0
45258,C76631,2002-04-23,RSF,89,0,0
45259,C76631,2002-04-23,RSF,50,0,0
45260,C76631,2002-04-23,WM,70,0,1
45261,C76631,2002-04-23,LMB,345,0,1
45262,C76631,2002-04-23,LMB,160,0,1
45263,C76631,2002-04-23,LMB,220,0,1
45264,C76631,2002-04-23,LMB,230,0,1
45265,C76631,2002-04-23,LMB,67,0,0
45266,C76631,2002-04-23,LMB,67,0,0
45267,C76631,2002-04-23,LMB,158,0,0
45268,C76631,2002-04-23,LMB,91,0,0
45270,C76611,2002-04-23,TFS,82,0,1
45271,C76611,2002-04-23,TFS,78,0,1
45272,C76611,2002-04-23,TFS,85,0,1
45273,C76611,2002-04-23,TFS,75,0,1
45274,C76611,2002-04-23,TFS,115,0,1
45275,C76611,2002-04-23,TFS,97,0,0
45276,C76611,2002-04-23,TFS,90,0,0
45277,C76611,2002-04-23,TFS,107,0,0
45278,C76611,2002-04-23,TFS,88,0,0
45279,C76611,2002-04-23,TFS,72,0,0
45280,C76611,2002-04-23,TFS,88,0,0
45281,C76611,2002-04-23,TFS,96,0,0
45282,C76611,2002-04-23,TFS,83,0,0
45283,C76611,2002-04-23,TFS,83,0,0
45284,C76611,2002-04-23,SB,125,0,1
45285,C76611,2002-04-23,SB,130,0,1
45286,C76611,2002-04-23,LMB,236,0,1
45287,C76611,2002-04-23,LMB,185,0,0
45288,C76611,2002-04-23,LMB,104,0,1
45289,C76611,2002-04-23,LMB,254,0,1
45290,C76611,2002-04-23,LMB,118,0,1
45291,C76611,2002-04-23,LMB,242,0,0
45292,C76611,2002-04-23,LMB,180,0,0
45293,C76611,2002-04-23,LMB,184,0,0
45294,C76611,2002-04-23,LMB,110,0,0
45295,C76611,2002-04-23,LMB,82,0,0
45296,C76611,2002-04-23,LMB,115,0,0
45297,C76611,2002-04-23,LMB,95,0,0
45298,C76611,2002-04-23,BG,164,0,1
45299,C76611,2002-04-23,BG,150,0,1
45300,C76611,2002-04-23,BG,84,0,1
45301,C76611,2002-04-23,BG,79,0,1
45302,C76611,2002-04-23,BG,85,0,1
45303,C76611,2002-04-23,BG,56,0,0
45304,C76611,2002-04-23,BG,52,0,0
45305,C76611,2002-04-23,BG,48,0,0
45306,C76611,2002-04-23,BG,174,0,0
45307,C76611,2002-04-23,BG,48,0,0
45308,C76611,2002-04-23,BG,89,0,0
45309,C76611,2002-04-23,BG,44,0,0
45310,C76611,2002-04-23,BG,46,0,0
45311,C76611,2002-04-23,RSF,148,0,1
45312,C76611,2002-04-23,ST,283,0,0
45313,W16213,2002-04-25,WC,294,0,1
45314,W16213,2002-04-25,WC,365,0,1
45315,W16213,2002-04-25,WC,292,0,1
45316,W16213,2002-04-25,WC,252,0,1
45317,W16213,2002-04-25,WC,251,0,1
45318,W16213,2002-04-25,SB,237,0,0
45319,W16213,2002-04-25,LMB,266,0,0
45320,W16213,2002-04-25,LMB,286,0,0
45321,W16213,2002-04-25,TP,175,0,1
45322,W16213,2002-04-25,PSC,84,0,1
45323,W16213,2002-04-25,SQ,271,0,1
45324,W16213,2002-04-25,CP,493,0,1
45325,W16213,2002-04-25,CP,631,0,1
45326,W16213,2002-04-25,CP,579,0,1
45327,W16213,2002-04-25,CCF,461,0,1
45328,E11151,2002-04-29,CP,523,0,1
45329,E11151,2002-04-29,CP,534,0,1
45330,E11151,2002-04-29,CP,520,0,1
45331,E11151,2002-04-29,TFS,71,0,1
45332,E11151,2002-04-29,TFS,79,0,1
45333,E11151,2002-04-29,TFS,71,0,1
45334,E11151,2002-04-29,TFS,70,0,1
45335,E11151,2002-04-29,TFS,70,0,1
45336,E11151,2002-04-29,TFS,75,0,0
45337,E11151,2002-04-29,TFS,81,0,0
45338,E11151,2002-04-29,TFS,75,0,0
45339,E11151,2002-04-29,TFS,80,0,0
45340,E11151,2002-04-29,TFS,76,0,0
45341,E11151,2002-04-29,TFS,75,0,0
45342,E11151,2002-04-29,TFS,72,0,0
45343,E11151,2002-04-29,TFS,73,0,0
45344,E11151,2002-04-29,TFS,72,0,0
45345,E11151,2002-04-29,TFS,75,0,0
45346,E11151,2002-04-29,TFS,76,0,0
45347,E11151,2002-04-29,TFS,82,0,0
45348,E11151,2002-04-29,TFS,80,0,0
45349,E11151,2002-04-29,TFS,75,0,0
45350,E11151,2002-04-29,TFS,72,0,0
45351,E11151,2002-04-29,TFS,78,0,0
45352,E11151,2002-04-29,TFS,68,0,0
45353,E11151,2002-04-29,TFS,76,0,0
45354,E11151,2002-04-29,TFS,87,0,0
45355,E11151,2002-04-29,TFS,74,0,0
45356,E11151,2002-04-29,TFS,73,0,0
45357,E11151,2002-04-29,TFS,75,0,0
45358,E11151,2002-04-29,TFS,77,0,0
45359,E11151,2002-04-29,TFS,76,0,0
45360,E11151,2002-04-29,TFS,72,0,0
45361,E11151,2002-04-29,TFS,75,0,0
45362,E11151,2002-04-29,TFS,72,0,0
45363,E11151,2002-04-29,TFS,73,0,0
45364,E11151,2002-04-29,TFS,70,0,0
45365,E11151,2002-04-29,TFS,74,0,0
45366,E11151,2002-04-29,TFS,74,0,0
45367,E11151,2002-04-29,TFS,69,0,0
45368,E11151,2002-04-29,TFS,72,0,0
45369,E11151,2002-04-29,TFS,75,0,0
45370,E11151,2002-04-29,TFS,76,0,0
45371,E11151,2002-04-29,TFS,80,0,0
45372,E11151,2002-04-29,TFS,76,0,0
45373,E11151,2002-04-29,TFS,78,0,0
45374,E11151,2002-04-29,TFS,71,0,0
45375,E11151,2002-04-29,TFS,75,0,0
45376,E11151,2002-04-29,TFS,75,0,0
45377,E11151,2002-04-29,TFS,76,0,0
45378,E11151,2002-04-29,TFS,80,0,0
45379,E11151,2002-04-29,TFS,66,0,0
45380,E11151,2002-04-29,TFS,85,0,0
45381,E11151,2002-04-29,BG,130,0,1
45382,E11151,2002-04-29,BG,117,0,1
45383,E11151,2002-04-29,BG,111,0,1
45384,E11151,2002-04-29,BG,128,0,1
45385,E11151,2002-04-29,BG,137,0,1
45386,E11151,2002-04-29,BG,51,0,0
45387,E11151,2002-04-29,BG,63,0,0
45388,E11151,2002-04-29,BG,69,0,0
45389,E11151,2002-04-29,BG,110,0,0
45390,E11151,2002-04-29,BG,64,0,0
45391,E11151,2002-04-29,BG,64,0,0
45392,E11151,2002-04-29,BG,69,0,0
45393,E11151,2002-04-29,BG,117,0,0
45394,E11151,2002-04-29,BG,78,0,0
45395,E11151,2002-04-29,BG,98,0,0
45396,E11151,2002-04-29,BG,99,0,0
45397,E11151,2002-04-29,BG,114,0,0
45398,E11151,2002-04-29,BG,107,0,0
45399,E11151,2002-04-29,BG,132,0,0
45400,E11151,2002-04-29,BG,110,0,0
45401,E11151,2002-04-29,BG,111,0,0
45402,E11151,2002-04-29,BG,110,0,0
45403,E11151,2002-04-29,BG,83,0,0
45404,E11151,2002-04-29,BG,126,0,0
45405,E11151,2002-04-29,BG,119,0,0
45406,E11151,2002-04-29,BG,64,0,0
45407,E11151,2002-04-29,BG,111,0,0
45408,E11151,2002-04-29,BG,76,0,0
45409,E11151,2002-04-29,BG,77,0,0
45410,E11151,2002-04-29,BG,73,0,0
45411,E11151,2002-04-29,BG,121,0,0
45412,E11151,2002-04-29,BG,117,0,0
45413,E11151,2002-04-29,BG,110,0,0
45414,E11151,2002-04-29,BG,127,0,0
45415,E11151,2002-04-29,BG,115,0,0
45416,E11151,2002-04-29,BG,123,0,0
45417,E11151,2002-04-29,BG,110,0,0
45418,E11151,2002-04-29,BG,128,0,0
45419,E11151,2002-04-29,BG,86,0,0
45420,E11151,2002-04-29,BG,108,0,0
45421,E11151,2002-04-29,BG,84,0,0
45422,E11151,2002-04-29,BG,102,0,0
45423,E11151,2002-04-29,BG,107,0,0
45424,E11151,2002-04-29,BG,106,0,0
45425,E11151,2002-04-29,BG,116,0,0
45426,E11151,2002-04-29,BG,117,0,0
45427,E11151,2002-04-29,BG,82,0,0
45428,E11151,2002-04-29,BG,71,0,0
45429,E11151,2002-04-29,BG,67,0,0
45430,E11151,2002-04-29,BG,66,0,0
45431,E11151,2002-04-29,GSH,115,0,1
45432,E11151,2002-04-29,GSH,113,0,1
45433,E11151,2002-04-29,GSH,125,0,1
45434,E11151,2002-04-29,GSH,125,0,1
45435,E11151,2002-04-29,GSH,123,0,1
45436,E11151,2002-04-29,GSH,121,0,0
45437,E11151,2002-04-29,MSS,78,0,1
45438,E11151,2002-04-29,MSS,73,0,1
45439,E11151,2002-04-29,MSS,71,0,1
45440,E11151,2002-04-29,MSS,76,0,1
45441,E11151,2002-04-29,MSS,68,0,1
45442,E11151,2002-04-29,WM,90,0,1
45443,E11151,2002-04-29,WM,87,0,1
45444,E11151,2002-04-29,WM,81,0,1
45445,E11151,2002-04-29,WM,89,0,1
45446,E11151,2002-04-29,WM,94,0,1
45447,E11151,2002-04-29,WM,64,0,0
45448,E11151,2002-04-29,WM,132,0,0
45449,E11151,2002-04-29,WM,86,0,0
45450,E11151,2002-04-29,WM,205,0,0
45451,E11151,2002-04-29,WM,68,0,0
45452,E11151,2002-04-29,WM,71,0,0
45453,E11151,2002-04-29,WM,87,0,0
45454,E11151,2002-04-29,WM,87,0,0
45455,E11151,2002-04-29,WM,77,0,0
45456,E11151,2002-04-29,LMB,87,0,1
45457,E11151,2002-04-29,LMB,329,0,0
45458,E11151,2002-04-29,LMB,79,0,1
45459,E11151,2002-04-29,LMB,279,0,0
45460,E11151,2002-04-29,LMB,351,0,1
45461,E11151,2002-04-29,LMB,272,0,0
45462,E11151,2002-04-29,LMB,428,0,0
45463,E11151,2002-04-29,LMB,362,0,0
45464,E11151,2002-04-29,LMB,266,0,0
45465,E11151,2002-04-29,LMB,205,0,0
45466,E11151,2002-04-29,LMB,300,0,0
45467,E11151,2002-04-29,SBF,386,0,1
45468,E11151,2002-04-29,RSF,155,0,1
45469,E11151,2002-04-29,RSF,203,0,1
45470,E11151,2002-04-29,RSF,205,0,1
45471,E11151,2002-04-29,RSF,183,0,1
45472,E11151,2002-04-29,RSF,150,0,1
45473,E11151,2002-04-29,RSF,208,0,0
45474,E11151,2002-04-29,LP,96,0,1
45475,E11151,2002-04-29,WC,251,0,1
45476,E11151,2002-04-29,CCF,390,0,1
45477,E11151,2002-04-29,CCF,354,0,1
45478,S73153,2002-04-22,RSH,52,0,1
45479,S73153,2002-04-22,RSH,40,0,1
45480,S73153,2002-04-22,RSH,36,0,1
45481,S73153,2002-04-22,RSH,42,0,1
45482,S73153,2002-04-22,RSH,40,0,1
45483,S73153,2002-04-22,RSH,34,0,0
45484,S73153,2002-04-22,RSH,42,0,0
45485,S73153,2002-04-22,RSH,44,0,0
45486,S73153,2002-04-22,RSH,39,0,0
45487,S73153,2002-04-22,RSH,38,0,0
45488,S73153,2002-04-22,RSH,38,0,0
45489,S73153,2002-04-22,RSF,177,0,1
45490,S73153,2002-04-22,RSF,198,0,1
45491,S73153,2002-04-22,RSF,195,0,1
45492,S73153,2002-04-22,RSF,212,0,1
45493,S73153,2002-04-22,RSF,138,0,1
45494,S73153,2002-04-22,RSF,218,0,0
45495,E54242,2002-05-01,CP,595,0,1
45496,E54242,2002-05-01,CP,545,0,1
45497,E54242,2002-05-01,WSU,500,0,1
45498,E54242,2002-05-01,WSU,490,0,1
45499,E54242,2002-05-01,GSH,63,0,1
45500,E54242,2002-05-01,GSH,73,0,1
45501,E54242,2002-05-01,GSH,69,0,1
45502,E54242,2002-05-01,GSH,66,0,1
45503,E54242,2002-05-01,GSH,77,0,1
45504,E54242,2002-05-01,GSH,68,0,0
45505,E54242,2002-05-01,GSH,57,0,0
45506,E54242,2002-05-01,GSH,134,0,0
45507,E54242,2002-05-01,GSH,101,0,0
45508,E54242,2002-05-01,GSH,97,0,0
45509,E54242,2002-05-01,GSH,93,0,0
45510,E54242,2002-05-01,GSH,94,0,0
45511,E54242,2002-05-01,GSH,82,0,0
45512,E54242,2002-05-01,GSH,92,0,0
45513,E54242,2002-05-01,GSH,72,0,0
45514,E54242,2002-05-01,GSH,74,0,0
45515,E54242,2002-05-01,GSH,93,0,0
45516,E54242,2002-05-01,GSH,88,0,0
45517,E54242,2002-05-01,GSH,88,0,0
45518,E54242,2002-05-01,GSH,61,0,0
45519,E54242,2002-05-01,GSH,70,0,0
45520,E54242,2002-05-01,GSH,99,0,0
45521,E54242,2002-05-01,GSH,101,0,0
45522,E54242,2002-05-01,GSH,168,0,0
45523,E54242,2002-05-01,GSH,85,0,0
45524,E54242,2002-05-01,GSH,92,0,0
45525,E54242,2002-05-01,GSH,88,0,0
45526,E54242,2002-05-01,GSH,68,0,0
45527,E54242,2002-05-01,GSH,85,0,0
45528,E54242,2002-05-01,GSH,95,0,0
45529,E54242,2002-05-01,MSS,72,0,1
45530,E54242,2002-05-01,MSS,70,0,1
45531,E54242,2002-05-01,MSS,75,0,1
45532,E54242,2002-05-01,MSS,80,0,1
45533,E54242,2002-05-01,MSS,66,0,1
45534,E54242,2002-05-01,LMB,377,0,1
45535,E54242,2002-05-01,LMB,296,0,0
45536,E54242,2002-05-01,LMB,190,0,0
45537,E54242,2002-05-01,LMB,204,0,1
45538,E54242,2002-05-01,LMB,75,0,1
45539,E54242,2002-05-01,LMB,85,0,0
45540,E54242,2002-05-01,LMB,71,0,0
45541,E54242,2002-05-01,LMB,92,0,0
45542,E54242,2002-05-01,LMB,70,0,0
45543,E54242,2002-05-01,LMB,73,0,0
45544,E54242,2002-05-01,LMB,70,0,0
45545,E54242,2002-05-01,LMB,160,0,0
45546,E54242,2002-05-01,LMB,184,0,0
45547,E54242,2002-05-01,LMB,65,0,0
45548,E54242,2002-05-01,LMB,82,0,0
45549,E54242,2002-05-01,LMB,60,0,0
45550,E54242,2002-05-01,LMB,350,0,0
45551,E54242,2002-05-01,RSF,104,0,1
45552,E54242,2002-05-01,RSF,205,0,1
45553,E54242,2002-05-01,RSF,167,0,1
45554,E54242,2002-05-01,RSF,145,0,1
45555,E54242,2002-05-01,RSF,108,0,1
45556,E54242,2002-05-01,RSF,90,0,0
45557,E54242,2002-05-01,RSF,108,0,0
45558,E54242,2002-05-01,RSF,93,0,0
45559,E54242,2002-05-01,RSF,35,0,0
45560,E54242,2002-05-01,RSF,62,0,0
45561,E54242,2002-05-01,RSF,40,0,0
45562,E54242,2002-05-01,RSF,173,0,0
45563,E54242,2002-05-01,RSF,94,0,0
45564,E54242,2002-05-01,RSF,114,0,0
45565,E54242,2002-05-01,RSF,104,0,0
45566,E54242,2002-05-01,RSF,57,0,0
45567,E54242,2002-05-01,RSF,109,0,0
45568,E54242,2002-05-01,RSF,105,0,0
45569,E54242,2002-05-01,RSF,93,0,0
45570,E54242,2002-05-01,RSF,157,0,0
45571,E54242,2002-05-01,RSF,150,0,0
45572,E54242,2002-05-01,RSF,24,0,0
45573,E54242,2002-05-01,RSF,96,0,0
45574,E54242,2002-05-01,RSF,104,0,0
45575,E54242,2002-05-01,RSF,105,0,0
45576,E54242,2002-05-01,RSF,85,0,0
45577,E54242,2002-05-01,RSF,150,0,0
45578,E54242,2002-05-01,RSF,92,0,0
45579,E54242,2002-05-01,RSF,108,0,0
45580,E54242,2002-05-01,RSF,62,0,0
45581,E54242,2002-05-01,RSF,100,0,0
45582,E54242,2002-05-01,RSF,107,0,0
45583,E54242,2002-05-01,RSF,111,0,0
45584,E54242,2002-05-01,RSF,115,0,0
45585,E54242,2002-05-01,RSF,52,0,0
45586,E54242,2002-05-01,RSF,98,0,0
45587,E54242,2002-05-01,RSF,114,0,0
45588,E54242,2002-05-01,RSF,72,0,0
45589,E54242,2002-05-01,RSF,60,0,0
45590,E54242,2002-05-01,RSF,137,0,0
45591,E54242,2002-05-01,RSF,108,0,0
45592,E54242,2002-05-01,RSF,72,0,0
45593,E54242,2002-05-01,RSF,60,0,0
45594,E54242,2002-05-01,RSF,60,0,0
45595,E54242,2002-05-01,RSF,94,0,0
45596,E54242,2002-05-01,RSF,62,0,0
45597,E54242,2002-05-01,RSF,58,0,0
45598,E54242,2002-05-01,RSF,47,0,0
45599,E54242,2002-05-01,RSF,61,0,0
45600,E54242,2002-05-01,RSF,40,0,0
45601,E54242,2002-05-01,BG,94,0,1
45602,E54242,2002-05-01,BG,157,0,1
45603,E54242,2002-05-01,BG,159,0,1
45604,E54242,2002-05-01,BG,102,0,1
45605,E54242,2002-05-01,BG,130,0,1
45606,E54242,2002-05-01,BG,56,0,0
45607,E54242,2002-05-01,BG,107,0,0
45608,E54242,2002-05-01,BG,37,0,0
45609,E54242,2002-05-01,BG,104,0,0
45610,E54242,2002-05-01,SQ,72,0,1
45611,E54242,2002-05-01,BCR,230,0,1
45612,W16111,2002-05-08,LMP,110,0,1
45613,W16111,2002-05-08,LMP,105,0,1
45614,W16111,2002-05-08,CP,624,0,1
45615,W16111,2002-05-08,CP,625,0,1
45616,W16111,2002-05-08,CP,570,0,1
45617,W16111,2002-05-08,KS,81,0,0
45618,W16111,2002-05-08,KS,76,0,0
45619,W16111,2002-05-08,KS,73,0,0
45620,W16111,2002-05-08,SB,1015,0,1
45621,W16111,2002-05-08,SB,630,0,0
45622,W16111,2002-05-08,SB,625,0,0
45623,W16111,2002-05-08,SB,597,0,0
45624,W16111,2002-05-08,SB,562,0,0
45625,W16111,2002-05-08,SB,55,0,0
45626,W16111,2002-05-08,SB,157,0,0
45627,W16111,2002-05-08,DS,73,1,0
45628,W16111,2002-05-08,SQ,134,0,1
45629,W16111,2002-05-08,SQ,205,0,1
45630,W16111,2002-05-08,SQ,157,0,1
45631,W16111,2002-05-08,WC,277,0,1
45632,W16111,2002-05-08,TP,175,0,1
45633,W16111,2002-05-08,TP,144,0,1
45634,W16111,2002-05-08,WSU,442,0,1
45635,W16111,2002-05-08,WSU,452,0,1
45636,S28762,2002-05-09,CP,523,0,1
45637,S28762,2002-05-09,CP,448,0,1
45638,S28762,2002-05-09,CP,576,0,0
45639,S28762,2002-05-09,CP,563,0,1
45640,S28762,2002-05-09,GSH,203,0,1
45641,S28762,2002-05-09,GSH,165,0,1
45642,S28762,2002-05-09,GSH,95,0,1
45643,S28762,2002-05-09,GSF,136,0,1
45644,S28762,2002-05-09,GSF,131,0,1
45645,S28762,2002-05-09,LMB,166,0,1
45646,S28762,2002-05-09,LMB,176,0,0
45647,S28762,2002-05-09,LMB,258,0,1
45648,S28762,2002-05-09,LMB,112,0,1
45649,S28762,2002-05-09,LMB,175,0,1
45650,S28762,2002-05-09,LMB,132,0,0
45651,S28762,2002-05-09,LMB,252,0,0
45652,S28762,2002-05-09,LMB,128,0,0
45653,S28762,2002-05-09,LMB,109,0,0
45654,S28762,2002-05-09,LMB,130,0,0
45655,S28762,2002-05-09,BG,111,0,1
45656,S28762,2002-05-09,BG,125,0,1
45657,S28762,2002-05-09,BG,111,0,1
45658,S28762,2002-05-09,BG,105,0,1
45659,S28762,2002-05-09,BG,133,0,1
45660,S28762,2002-05-09,BG,54,0,0
45661,S28762,2002-05-09,BG,57,0,0
45662,S28762,2002-05-09,BG,78,0,0
45663,S28762,2002-05-09,BG,60,0,0
45664,S28762,2002-05-09,BG,88,0,0
45665,S28762,2002-05-09,BG,64,0,0
45666,S28762,2002-05-09,BG,77,0,0
45667,S28762,2002-05-09,BG,54,0,0
45668,S28762,2002-05-09,BG,59,0,0
45669,S28762,2002-05-09,BG,61,0,0
45670,S28762,2002-05-09,BG,68,0,0
45671,S28762,2002-05-09,MSS,73,0,1
45672,S28762,2002-05-09,MSS,73,0,1
45673,S28762,2002-05-09,MSS,78,0,1
45674,S28762,2002-05-09,MSS,79,0,1
45675,S28762,2002-05-09,MSS,74,0,1
45676,S28762,2002-05-09,MSS,74,0,0
45677,S28762,2002-05-09,MSS,80,0,0
45678,S28762,2002-05-09,MSS,85,0,0
45679,S28762,2002-05-09,RSF,205,0,1
45680,S28762,2002-05-09,CCF,424,0,1
45681,S28762,2002-05-09,CCF,402,0,1
45682,S28762,2002-05-09,BCR,89,0,1
45683,S28712,2002-05-09,TFS,72,0,1
45684,S28712,2002-05-09,TFS,103,0,1
45685,S28712,2002-05-09,TFS,74,0,1
45686,S28712,2002-05-09,TFS,94,0,1
45687,S28712,2002-05-09,TFS,72,0,1
45688,S28712,2002-05-09,TFS,74,0,0
45689,S28712,2002-05-09,TFS,74,0,0
45690,S28712,2002-05-09,TFS,69,0,0
45691,S28712,2002-05-09,TFS,74,0,0
45692,S28712,2002-05-09,TFS,72,0,0
45693,S28712,2002-05-09,TFS,74,0,0
45694,S28712,2002-05-09,TFS,72,0,0
45695,S28712,2002-05-09,TFS,65,0,0
45696,S28712,2002-05-09,TFS,75,0,0
45697,S28712,2002-05-09,TFS,71,0,0
45698,S28712,2002-05-09,TFS,72,0,0
45699,S28712,2002-05-09,TFS,70,0,0
45700,S28712,2002-05-09,TFS,74,0,0
45701,S28712,2002-05-09,TFS,79,0,0
45702,S28712,2002-05-09,TFS,75,0,0
45703,S28712,2002-05-09,TFS,74,0,0
45704,S28712,2002-05-09,TFS,71,0,0
45705,S28712,2002-05-09,TFS,74,0,0
45706,S28712,2002-05-09,TFS,80,0,0
45707,S28712,2002-05-09,TFS,74,0,0
45708,S28712,2002-05-09,TFS,76,0,0
45709,S28712,2002-05-09,TFS,74,0,0
45710,S28712,2002-05-09,TFS,71,0,0
45711,S28712,2002-05-09,TFS,77,0,0
45712,S28712,2002-05-09,TFS,82,0,0
45713,S28712,2002-05-09,TFS,74,0,0
45714,S28712,2002-05-09,TFS,75,0,0
45715,S28712,2002-05-09,TFS,78,0,0
45716,S28712,2002-05-09,TFS,75,0,0
45717,S28712,2002-05-09,TFS,78,0,0
45718,S28712,2002-05-09,TFS,78,0,0
45719,S28712,2002-05-09,TFS,78,0,0
45720,S28712,2002-05-09,MSS,91,0,1
45721,S28712,2002-05-09,MSS,73,0,1
45722,S28712,2002-05-09,MSS,87,0,1
45723,S28712,2002-05-09,MSS,75,0,1
45724,S28712,2002-05-09,MSS,69,0,1
45725,S28712,2002-05-09,MSS,78,0,0
45726,S28712,2002-05-09,RSF,191,0,1
45727,S28712,2002-05-09,SB,110,0,1
45728,S28712,2002-05-09,LMB,176,0,0
45729,S28712,2002-05-09,LMB,92,0,1
45730,S28712,2002-05-09,LMB,94,0,1
45731,S28712,2002-05-09,BG,63,0,1
45732,S28712,2002-05-09,BG,64,0,1
45733,S28712,2002-05-09,BG,60,0,1
45734,S28712,2002-05-09,BG,69,0,1
45735,S28712,2002-05-09,BG,74,0,1
45736,S28712,2002-05-09,BG,65,0,0
45737,S28712,2002-05-09,BG,73,0,0
45738,S28712,2002-05-09,BG,60,0,0
45739,S28712,2002-05-09,BG,59,0,0
45740,S28712,2002-05-09,BG,72,0,0
45741,S28712,2002-05-09,BG,68,0,0
45742,S28712,2002-05-09,BG,61,0,0
45743,S28712,2002-05-09,BG,76,0,0
45744,S28712,2002-05-09,BG,72,0,0
45745,S28712,2002-05-09,BG,59,0,0
45746,S28712,2002-05-09,BG,56,0,0
45747,S28712,2002-05-09,BG,60,0,0
45748,S28712,2002-05-09,BG,76,0,0
45749,S28712,2002-05-09,BG,80,0,0
45750,S28712,2002-05-09,BG,51,0,0
45751,S28712,2002-05-09,BG,68,0,0
45752,S28712,2002-05-09,BG,59,0,0
45753,S28712,2002-05-09,BG,61,0,0
45754,S28712,2002-05-09,BG,45,0,0
45755,S28712,2002-05-09,BG,60,0,0
45756,S28712,2002-05-09,BG,74,0,0
45757,S28712,2002-05-09,BG,68,0,0
45758,S28712,2002-05-09,LP,95,0,1
45759,S28712,2002-05-09,LP,114,0,1
45760,S28712,2002-05-09,LP,95,0,1
45761,E05261,2002-05-13,CP,476,0,1
45762,E05261,2002-05-13,CP,414,0,1
45763,E05261,2002-05-13,RSF,200,0,1
45764,E05261,2002-05-13,RSF,166,0,1
45765,E05261,2002-05-13,RSF,166,0,1
45766,E05261,2002-05-13,RSF,148,0,1
45767,E05261,2002-05-13,RSF,215,0,1
45768,E05261,2002-05-13,RSF,165,0,0
45769,E05261,2002-05-13,RSF,174,0,0
45770,E05261,2002-05-13,RSF,204,0,0
45771,E05261,2002-05-13,RSF,160,0,0
45772,E05261,2002-05-13,RSF,210,0,0
45773,E05261,2002-05-13,RSF,72,0,0
45774,E05261,2002-05-13,BG,142,0,1
45775,E05261,2002-05-13,BG,138,0,1
45776,E05261,2002-05-13,BG,135,0,1
45777,E05261,2002-05-13,BG,131,0,1
45778,E05261,2002-05-13,BG,100,0,1
